fixture_id,team_id,opponent_team_id,is_home,player_id,player_name,expected_minutes,proj_shots_total,proj_shots_on,proj_fouls_committed,proj_fouls_drawn,proj_yellow_cards
1379118,39,33,True,265784,André,60.333333333333336,0.0,0.0,1.2045783003053576,1.515855740159512,0.0
1379118,39,33,True,265782,David Möller Wolfe,44.0,0.0,0.0,0.0,0.30317114803190237,0.0
1379118,39,33,True,135068,Emmanuel Agbadou,90.0,0.551500405515004,0.0,0.0,0.30317114803190237,0.0
1379118,39,33,True,391822,Fer López,22.0,0.40443363071100297,0.40443363071100297,1.1778098936319052,0.0,0.0
1379118,39,33,True,24888,Hee-Chan Hwang,32.666666666666664,0.27575020275750206,0.27575020275750206,0.8030522002035717,0.3031711480319024,0.0
1379118,39,33,True,280687,Hugo Bueno,46.333333333333336,0.275750202757502,0.0,1.2045783003053576,0.30317114803190237,0.31435875947625525
1379118,39,33,True,296560,Jackson Tchatchoua,59.5,0.0,0.0,0.0,0.0,0.0
1379118,39,33,True,20665,Jean-Ricner Bellegarde,48.0,0.551500405515004,0.275750202757502,0.8030522002035717,1.2126845921276095,0.0
1379118,39,33,True,13708,Jhon Arias,46.0,0.5515004055150039,0.275750202757502,0.8030522002035716,0.0,0.0
1379118,39,33,True,1590,José Sá,90.0,0.0,0.0,0.0,0.0,0.0
1379118,39,33,True,195103,João Gomes,90.0,0.275750202757502,0.0,2.4091566006107152,2.7285403322871216,0.31435875947625525
1379118,39,33,True,2032,Jørgen Strand Larsen,82.0,1.6958637469586373,1.271897810218978,3.086731894532479,0.4661256400990499,0.0
1379118,39,33,True,285,Ki-Jana Hoever,60.0,0.0,0.0,0.0,0.0,0.0
1379118,39,33,True,66407,Ladislav Krejčí,20.0,0.0,0.0,0.0,0.0,0.0
1379118,39,33,True,3080,Marshall Munetsi,90.0,0.275750202757502,0.0,2.0076305005089297,0.6063422960638047,0.0
1379118,39,33,True,18742,Matt Doherty,90.0,0.0,0.0,3.613734900916073,0.9095134440957072,0.9430762784287658
1379118,39,33,True,282770,Rodrigo Gomes,22.0,0.8088672614220059,0.40443363071100297,1.1778098936319052,0.0,0.0
1379118,39,33,True,19143,Sam Johnstone,20.0,0.0,0.0,0.0,0.0,0.0
1379118,39,33,True,135334,Santiago Bueno,62.5,0.0,0.0,1.8068674504580364,0.45475672204785356,0.0
1379118,39,33,True,7722,Saša Kalajdžić,15.0,0.0,0.0,0.0,0.0,0.0
1379118,39,33,True,41606,Toti Gomes,76.33333333333333,0.0,0.0,1.2045783003053576,0.30317114803190237,0.31435875947625525
1379118,39,33,True,195717,Yerson Mosquera,20.0,0.0,0.0,0.0,0.0,0.0
1379118,33,39,False,50132,Altay Bayındır,90.0,0.0,0.0,0.0,0.8030522002035717,0.0
1379118,33,39,False,157997,Amad Diallo,59.333333333333336,1.0075423793643143,0.7556567845232356,0.0,2.0076305005089297,0.0
1379118,33,39,False,526,André Onana,20.0,0.0,0.0,0.0,0.0,0.0
1379118,33,39,False,402329,Ayden Heaven,15.0,0.0,0.0,0.0,0.0,0.0
1379118,33,39,False,115589,Benjamin Šeško,26.666666666666664,0.9829681749895748,0.0,0.8873301893616654,0.0,0.0
1379118,33,39,False,1485,Bruno Fernandes,90.0,1.0075423793643141,0.5037711896821571,1.2126845921276095,2.810682700712501,0.31435875947625525
1379118,33,39,False,20589,Bryan Mbeumo,90.0,1.5113135690464712,1.0075423793643141,0.6063422960638047,2.4091566006107152,0.0
1379118,33,39,False,747,Casemiro,65.33333333333334,0.2598398767834284,0.0,0.6254899475184514,1.2426176150518426,0.3242858781965581
1379118,33,39,False,886,Diogo Dalot,61.333333333333336,0.25188559484107853,0.0,0.30317114803190237,0.40152610010178585,0.0
1379118,33,39,False,2935,Harry Maguire,15.0,0.5667425883924266,0.0,0.6821350830717804,0.0,0.0
1379118,33,39,False,70100,Joshua Zirkzee,59.0,3.778283922616178,0.7556567845232356,0.0,0.0,0.0
1379118,33,39,False,284322,Kobbie Mainoo,44.0,0.7388644115338303,0.0,0.0,0.0,0.0
1379118,33,39,False,342970,Leny Yoro,88.0,0.5076167712827843,0.0,0.305485431604665,0.0,0.0
1379118,33,39,False,891,Luke Shaw,85.5,0.0,0.0,1.2103252835826142,0.0,0.0
1379118,33,39,False,51494,Manuel Ugarte,23.0,0.36208554258405035,0.0,1.3074255758875792,0.0,0.0
1379118,33,39,False,19220,Mason Mount,62.0,0.2617358694996682,0.0,0.9450810089486121,0.8344564761891864,0.0
1379118,33,39,False,1165,Matheus Cunha,60.0,1.5041509454964879,1.0743935324974914,0.25862941538266554,1.712670569154537,0.0
1379118,33,39,False,532,Matthijs de Ligt,90.0,0.5037711896821571,0.25188559484107853,0.30317114803190237,0.40152610010178585,0.0
1379118,33,39,False,545,Noussair Mazraoui,15.0,0.0,0.0,0.0,0.0,0.0
1379118,33,39,False,382452,Patrick Dorgu,90.0,0.7556567845232356,0.0,1.3642701661435608,3.613734900916073,0.4715381392143829
1379118,33,39,False,2931,Tom Heaton,20.0,0.0,0.0,0.0,0.0,0.0
1379118,33,39,False,328101,Tyler Fredricson,20.0,0.0,0.0,0.0,0.0,0.0
