fixture_id,team_id,opponent_team_id,is_home,player_id,player_name,expected_minutes,proj_shots_total,proj_shots_on,proj_fouls_committed,proj_fouls_drawn,proj_yellow_cards,role,side
1379090,44,55,False,375915,Quilindschy Hartman,89.21428571428571,0.25808337091957234,0.067956701419946,0.45012251035108547,0.17564441386494864,0.05523392879313653,FB,L
1379090,44,55,False,19827,Josh Cullen,79.2,0.0891130706760118,0.0891130706760118,0.6430317680493849,1.0092986103040242,0.19019687491324777,DM,C
1379090,44,55,False,19827,Josh Cullen,79.2,0.3295588346738237,0.3295588346738237,0.6634321523539061,0.7337803715952403,0.0,DM,C
1379090,44,55,False,575,Florentino Luís,84.0,0.16515089127369584,0.0610110729949478,1.247291188227131,0.3445389591609753,0.0541210195883792,DM,C
1379090,44,55,False,161621,Loum Tchaouna,64.57142857142857,0.060707767482494984,0.0,0.44050743995152575,0.5512708742173901,0.0,CM,R
1379090,44,55,False,161621,Loum Tchaouna,30.833333333333332,0.33993576430452266,0.29034776279393304,0.0,0.6766358255026064,0.08400308616940062,CM,R
1379090,44,55,False,180560,Hannibal Mejbri,30.0,0.171721064121249,0.12453218873782047,0.18767884187353545,1.8472673136081408,0.3813865830504662,DM,R
1379090,44,55,False,180560,Hannibal Mejbri,69.33333333333333,0.13929401172489533,0.0,1.2678453769584956,2.239750562182554,0.6227203758704241,DM,R
1379090,44,55,False,98936,Lyle Foster,67.0,0.4161331780337709,0.10832024184909106,0.7559884467708491,0.5009593192209558,0.1452194197808814,DM,R
1379090,44,55,False,36927,Zian Flemming,76.42857142857143,1.0135287489047362,0.6445692289447077,1.0624712025889835,1.3587760906348476,0.2593147670957796,W,R
1379090,44,55,False,270508,Lesley Ugochukwu,41.5,0.12510924018751743,0.04884730780145409,0.2665668681127166,0.9210407171212578,0.0,CM,UNK
1379090,44,55,False,270508,Lesley Ugochukwu,78.66666666666667,0.3402638240411231,0.276588010311848,1.1431058140859158,1.9293825913639786,0.25655508932334864,CM,UNK
1379090,44,55,False,22,Jacob Bruun Larsen,69.5,0.30798461609320527,0.20213645528127064,0.0,0.0,0.0,W,UNK
1379090,44,55,False,22,Jacob Bruun Larsen,33.0,0.2221725997125221,0.15555092987889949,0.0,0.0,0.0,W,UNK
1379090,44,55,False,196855,Jaidon Anthony,79.33333333333333,0.5441840415660291,0.4426054393434146,0.9556944633595665,1.1344385530834256,0.22198738630211806,W,UNK
1379090,44,55,False,196855,Jaidon Anthony,33.0,0.0,0.0,0.2785674053028091,0.33467362901281683,0.0,W,UNK
1379090,44,55,False,20303,Josh Laurent,30.0,0.15785385286104928,0.10523590190736622,0.638260151973066,0.08006460218017247,0.3964596944524456,CM,UNK
1379090,44,55,False,20303,Josh Laurent,85.6,0.10204478302540743,0.0,0.956872387335048,0.18043491967947134,0.0,CM,UNK
1379090,44,55,False,138822,Armando Broja,30.0,0.3241013459698815,0.3241013459698815,0.45044028526314395,0.6258250709016662,0.0,W,UNK
1379090,44,55,False,328273,Max Weiss,20.0,0.0,0.0,0.0,0.0,0.0,GK,UNK
1379090,44,55,False,47903,Hjalmar Ekdal,79.22222222222223,0.3000961523855517,0.055914647800276426,0.05124604496914546,0.0,0.0,FB,UNK
1379090,44,55,False,330238,Lucas Pires,30.0,0.0,0.0,0.0,0.0,0.0,FB,UNK
1379090,44,55,False,37882,Marcus Edwards,15.0,0.0,0.0,0.0,0.0,0.0,W,UNK
1379096,746,35,True,194536,Robin Roefs,90.0,0.0,0.0,0.0,0.6253437176898602,0.17696394152354677,GK,L
1379096,746,35,True,1146,Nordi Mukiele,90.0,0.18947911576633358,0.03755528774295231,0.9367360371079574,1.2687473281992427,0.2331985567356734,FB,L
1379096,746,35,True,55904,Daniel Ballard,72.3076923076923,0.36605016897833015,0.15097690042155537,0.6475199226702872,1.0360164155948446,0.11486838789516209,FB,L
1379096,746,35,True,6168,Omar Alderete,85.18181818181819,0.37301387313090373,0.24955730920553762,0.8682902248179355,0.13559260292921765,0.2735544493543952,FB,L
1379096,746,35,True,22225,Reinildo Mandava,90.0,0.0,0.0,1.6943367590576088,1.2547193674519928,0.0,FB,L
1379096,746,35,True,22225,Reinildo Mandava,84.3,0.08689494986163383,0.0,1.2910873314912277,2.8429603832369663,0.39241732732029805,FB,L
1379096,746,35,True,1464,Granit Xhaka,75.0,0.251255109313593,0.1520893162925343,0.5125079083782678,0.6879569297684524,0.1575900501948469,DM,C
