fixture_id,team_id,player_id,position_string,grid_x,grid_y,role,role_profile,side,band
1378987,34,1463,M,,,CM,central / attacking midfielder,UNK,UNK
1378987,34,19192,M,,,CM,central / attacking midfielder,UNK,UNK
1378987,34,328105,M,,,CM,central / attacking midfielder,UNK,UNK
1378987,40,280,G,1.0,1.0,GK,goalkeeper,L,deep
1378987,40,1096,D,2.0,4.0,FB,full-back / wing-back,L,high
1378987,40,1145,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378987,40,290,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378987,40,206254,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378987,40,542,M,3.0,2.0,DM,defensive midfielder,C,deep
1378987,40,293,M,3.0,1.0,DM,defensive midfielder,C,deep
1378987,40,306,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1378987,40,203224,M,4.0,2.0,DM,defensive midfielder,R,deep
1378987,40,247,M,4.0,1.0,DM,defensive midfielder,R,deep
1378987,40,174565,F,5.0,1.0,W,wide forward / winger,R,deep
1378987,40,24760,G,,,GK,goalkeeper,UNK,UNK
1378987,40,284,D,,,FB,full-back / wing-back,UNK,UNK
1378987,40,8500,M,,,CM,central / attacking midfielder,UNK,UNK
1378987,40,180317,D,,,FB,full-back / wing-back,UNK,UNK
1378987,40,30410,F,,,W,wide forward / winger,UNK,UNK
1378987,40,409047,D,,,FB,full-back / wing-back,UNK,UNK
1378987,40,19035,M,,,CM,central / attacking midfielder,UNK,UNK
1378987,40,289,D,,,FB,full-back / wing-back,UNK,UNK
1378987,40,452685,F,,,W,wide forward / winger,UNK,UNK
1378991,49,18959,G,1.0,1.0,GK,goalkeeper,L,deep
1378991,49,161907,D,2.0,4.0,FB,full-back / wing-back,L,high
1378991,49,19720,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378991,49,19145,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378991,49,47380,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378991,49,116117,M,3.0,2.0,DM,defensive midfielder,C,deep
1378991,49,5996,M,3.0,1.0,DM,defensive midfielder,C,deep
1378991,49,425733,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1378991,49,10329,M,4.0,2.0,DM,defensive midfielder,R,deep
1378991,49,1864,M,4.0,1.0,DM,defensive midfielder,R,deep
1378991,49,161948,F,5.0,1.0,W,wide forward / winger,R,deep
1378991,49,286616,G,,,GK,goalkeeper,UNK,UNK
1378991,49,366735,D,,,FB,full-back / wing-back,UNK,UNK
1378991,49,22094,D,,,FB,full-back / wing-back,UNK,UNK
1378991,49,19545,D,,,FB,full-back / wing-back,UNK,UNK
1378991,49,341642,D,,,FB,full-back / wing-back,UNK,UNK
1378991,49,308678,M,,,CM,central / attacking midfielder,UNK,UNK
1378991,49,305834,M,,,CM,central / attacking midfielder,UNK,UNK
1378991,49,334037,F,,,W,wide forward / winger,UNK,UNK
1378991,49,286894,F,,,W,wide forward / winger,UNK,UNK
1378991,36,1438,G,1.0,1.0,GK,goalkeeper,L,deep
1378991,36,657,D,2.0,4.0,FB,full-back / wing-back,L,high
1378991,36,2729,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378991,36,152967,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378991,36,19032,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378991,36,2823,M,3.0,2.0,DM,defensive midfielder,C,deep
1378991,36,1934,M,3.0,1.0,DM,defensive midfielder,C,deep
1378991,36,2920,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1378991,36,389315,M,4.0,2.0,DM,defensive midfielder,R,deep
1378991,36,1455,M,4.0,1.0,DM,defensive midfielder,R,deep
1378991,36,195106,F,5.0,1.0,W,wide forward / winger,R,deep
1378991,36,21566,G,,,GK,goalkeeper,UNK,UNK
1378991,36,131,D,,,FB,full-back / wing-back,UNK,UNK
1378991,36,19549,D,,,FB,full-back / wing-back,UNK,UNK
1378991,36,19480,M,,,CM,central / attacking midfielder,UNK,UNK
1378991,36,19025,M,,,CM,central / attacking midfielder,UNK,UNK
1378991,36,19221,F,,,W,wide forward / winger,UNK,UNK
1378991,36,18753,F,,,W,wide forward / winger,UNK,UNK
1378991,36,1161,M,,,CM,central / attacking midfielder,UNK,UNK
1378991,36,2887,F,,,W,wide forward / winger,UNK,UNK
1378994,33,50132,G,1.0,1.0,GK,goalkeeper,L,deep
1378994,33,342970,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378994,33,532,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378994,33,891,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378994,33,157997,M,3.0,4.0,CM,central / attacking midfielder,C,high
1378994,33,747,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1378994,33,1485,M,3.0,2.0,DM,defensive midfielder,C,deep
1378994,33,886,M,3.0,1.0,DM,defensive midfielder,C,deep
1378994,33,20589,F,4.0,2.0,W,wide forward / winger,R,deep
1378994,33,19220,F,4.0,1.0,W,wide forward / winger,R,deep
1378994,33,1165,F,5.0,1.0,W,wide forward / winger,R,deep
1378994,33,526,G,,,GK,goalkeeper,UNK,UNK
1378994,33,382452,D,,,FB,full-back / wing-back,UNK,UNK
1378994,33,402329,D,,,FB,full-back / wing-back,UNK,UNK
1378994,33,2935,D,,,FB,full-back / wing-back,UNK,UNK
1378994,33,545,D,,,FB,full-back / wing-back,UNK,UNK
1378994,33,284322,M,,,CM,central / attacking midfielder,UNK,UNK
1378994,33,51494,M,,,CM,central / attacking midfielder,UNK,UNK
1378994,33,115589,F,,,W,wide forward / winger,UNK,UNK
1378994,33,70100,F,,,W,wide forward / winger,UNK,UNK
1378994,44,18886,G,1.0,1.0,GK,goalkeeper,L,deep
1378994,44,627,D,2.0,4.0,FB,full-back / wing-back,L,high
1378994,44,47903,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378994,44,179400,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378994,44,375915,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378994,44,19827,M,3.0,2.0,DM,defensive midfielder,C,deep
1378994,44,270508,M,3.0,1.0,DM,defensive midfielder,C,deep
1378994,44,22,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1378994,44,180560,M,4.0,2.0,DM,defensive midfielder,R,deep
1378994,44,196855,M,4.0,1.0,DM,defensive midfielder,R,deep
1378994,44,98936,F,5.0,1.0,W,wide forward / winger,R,deep
1378994,44,328273,G,,,GK,goalkeeper,UNK,UNK
1378994,44,1746,D,,,FB,full-back / wing-back,UNK,UNK
1378994,44,37882,F,,,W,wide forward / winger,UNK,UNK
1378994,44,161621,F,,,W,wide forward / winger,UNK,UNK
1378994,44,36927,M,,,CM,central / attacking midfielder,UNK,UNK
1378994,44,278079,M,,,CM,central / attacking midfielder,UNK,UNK
1378994,44,128895,D,,,FB,full-back / wing-back,UNK,UNK
1378994,44,330238,D,,,FB,full-back / wing-back,UNK,UNK
1378994,44,20303,M,,,CM,central / attacking midfielder,UNK,UNK
1378998,39,1590,G,1.0,1.0,GK,goalkeeper,L,deep
1378998,39,135334,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378998,39,135068,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378998,39,41606,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378998,39,296560,M,3.0,4.0,CM,central / attacking midfielder,C,high
1378998,39,195103,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1378998,39,265784,M,3.0,2.0,DM,defensive midfielder,C,deep
1378998,39,280687,M,3.0,1.0,DM,defensive midfielder,C,deep
1378998,39,3080,F,4.0,3.0,W,wide forward / winger,R,mid
1378998,39,24888,F,4.0,2.0,W,wide forward / winger,R,deep
1378998,39,13708,F,4.0,1.0,W,wide forward / winger,R,deep
1378998,39,19143,G,,,GK,goalkeeper,UNK,UNK
1378998,39,18742,D,,,FB,full-back / wing-back,UNK,UNK
1378998,39,265782,D,,,FB,full-back / wing-back,UNK,UNK
1378998,39,195717,D,,,FB,full-back / wing-back,UNK,UNK
1378998,39,66407,D,,,FB,full-back / wing-back,UNK,UNK
1378998,39,7722,F,,,W,wide forward / winger,UNK,UNK
1378998,39,282770,D,,,FB,full-back / wing-back,UNK,UNK
1378998,39,20665,M,,,CM,central / attacking midfielder,UNK,UNK
1378998,39,391822,F,,,W,wide forward / winger,UNK,UNK
1378998,45,2932,G,1.0,1.0,GK,goalkeeper,L,deep
1378998,45,270139,D,2.0,4.0,FB,full-back / wing-back,L,high
1378998,45,2936,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378998,45,2934,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378998,45,2165,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378998,45,895,M,3.0,2.0,DM,defensive midfielder,C,deep
1378998,45,2990,M,3.0,1.0,DM,defensive midfielder,C,deep
1378998,45,18592,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1378998,45,148099,M,4.0,2.0,DM,defensive midfielder,R,deep
1378998,45,19187,M,4.0,1.0,DM,defensive midfielder,R,deep
1378998,45,125743,F,5.0,1.0,W,wide forward / winger,R,deep
1378998,45,18860,G,,,GK,goalkeeper,UNK,UNK
1378998,45,18929,F,,,W,wide forward / winger,UNK,UNK
1378998,45,343684,F,,,W,wide forward / winger,UNK,UNK
1378998,45,304317,M,,,CM,central / attacking midfielder,UNK,UNK
1378998,45,18758,D,,,FB,full-back / wing-back,UNK,UNK
1378998,45,195993,M,,,CM,central / attacking midfielder,UNK,UNK
1378998,45,284500,M,,,CM,central / attacking midfielder,UNK,UNK
1378998,45,405360,M,,,CM,central / attacking midfielder,UNK,UNK
1378998,45,167657,M,,,CM,central / attacking midfielder,UNK,UNK
1378997,47,31354,G,1.0,1.0,GK,goalkeeper,L,deep
1378997,47,47519,D,2.0,4.0,FB,full-back / wing-back,L,high
1378997,47,30776,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378997,47,152849,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378997,47,19235,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378997,47,863,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1378997,47,41104,M,3.0,2.0,DM,defensive midfielder,C,deep
1378997,47,237129,M,3.0,1.0,DM,defensive midfielder,C,deep
1378997,47,15911,F,4.0,3.0,W,wide forward / winger,R,mid
1378997,47,2413,F,4.0,2.0,W,wide forward / winger,R,deep
1378997,47,129711,F,4.0,1.0,W,wide forward / winger,R,deep
1378997,47,25287,D,,,FB,full-back / wing-back,UNK,UNK
1378997,47,270510,F,,,W,wide forward / winger,UNK,UNK
1378997,47,204039,D,,,FB,full-back / wing-back,UNK,UNK
1378997,47,328089,M,,,CM,central / attacking midfielder,UNK,UNK
1378997,47,347316,M,,,CM,central / attacking midfielder,UNK,UNK
1378997,47,697,F,,,W,wide forward / winger,UNK,UNK
1378997,47,336564,F,,,W,wide forward / winger,UNK,UNK
1378997,47,164,D,,,FB,full-back / wing-back,UNK,UNK
1378997,47,265826,G,,,GK,goalkeeper,UNK,UNK
1378997,35,118307,G,1.0,1.0,GK,goalkeeper,L,deep
1378997,35,18869,D,2.0,4.0,FB,full-back / wing-back,L,high
1378997,35,22136,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378997,35,6610,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378997,35,162267,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378997,35,1150,M,3.0,2.0,DM,defensive midfielder,C,deep
1378997,35,304853,M,3.0,1.0,DM,defensive midfielder,C,deep
1378997,35,18870,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1378997,35,19245,M,4.0,2.0,DM,defensive midfielder,R,deep
1378997,35,19281,M,4.0,1.0,DM,defensive midfielder,R,deep
1378997,35,152856,F,5.0,1.0,W,wide forward / winger,R,deep
1378997,35,151756,G,,,GK,goalkeeper,UNK,UNK
1378997,35,129682,F,,,W,wide forward / winger,UNK,UNK
1378997,35,84082,M,,,CM,central / attacking midfielder,UNK,UNK
1378997,35,1125,M,,,CM,central / attacking midfielder,UNK,UNK
1378997,35,792,F,,,W,wide forward / winger,UNK,UNK
1378997,35,368030,F,,,W,wide forward / winger,UNK,UNK
1378997,35,343576,F,,,W,wide forward / winger,UNK,UNK
1378997,35,363333,D,,,FB,full-back / wing-back,UNK,UNK
1378997,35,20093,D,,,FB,full-back / wing-back,UNK,UNK
1378996,746,194536,G,1.0,1.0,GK,goalkeeper,L,deep
1378996,746,119121,D,2.0,4.0,FB,full-back / wing-back,L,high
1378996,746,1146,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378996,746,6168,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378996,746,22225,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378996,746,327631,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1378996,746,1464,M,3.0,2.0,DM,defensive midfielder,C,deep
1378996,746,365331,M,3.0,1.0,DM,defensive midfielder,C,deep
1378996,746,336659,F,4.0,3.0,W,wide forward / winger,R,mid
1378996,746,349799,F,4.0,2.0,W,wide forward / winger,R,deep
1378996,746,20638,F,4.0,1.0,W,wide forward / winger,R,deep
1378996,746,19881,G,,,GK,goalkeeper,UNK,UNK
1378996,746,19910,M,,,CM,central / attacking midfielder,UNK,UNK
1378996,746,392270,F,,,W,wide forward / winger,UNK,UNK
1378996,746,47521,M,,,CM,central / attacking midfielder,UNK,UNK
1378996,746,339201,M,,,CM,central / attacking midfielder,UNK,UNK
1378996,746,84087,F,,,W,wide forward / winger,UNK,UNK
1378996,746,290545,D,,,FB,full-back / wing-back,UNK,UNK
1378996,746,301771,F,,,W,wide forward / winger,UNK,UNK
1378996,746,18816,D,,,FB,full-back / wing-back,UNK,UNK
1378996,55,281,G,1.0,1.0,GK,goalkeeper,L,deep
1378996,55,342022,D,2.0,4.0,FB,full-back / wing-back,L,high
1378996,55,19495,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378996,55,36922,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378996,55,106725,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378996,55,292,M,3.0,2.0,DM,defensive midfielder,C,deep
1378996,55,263538,M,3.0,1.0,DM,defensive midfielder,C,deep
1378996,55,284797,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1378996,55,15908,M,4.0,2.0,DM,defensive midfielder,R,deep
1378996,55,178077,M,4.0,1.0,DM,defensive midfielder,R,deep
1378996,55,196156,F,5.0,1.0,W,wide forward / winger,R,deep
1378996,55,61742,G,,,GK,goalkeeper,UNK,UNK
1378996,55,44871,D,,,FB,full-back / wing-back,UNK,UNK
1378996,55,19346,D,,,FB,full-back / wing-back,UNK,UNK
1378996,55,19789,D,,,FB,full-back / wing-back,UNK,UNK
1378996,55,47438,M,,,CM,central / attacking midfielder,UNK,UNK
1378996,55,153066,M,,,CM,central / attacking midfielder,UNK,UNK
1378996,55,15799,M,,,CM,central / attacking midfielder,UNK,UNK
1378996,55,319517,M,,,CM,central / attacking midfielder,UNK,UNK
1378996,55,1119,D,,,FB,full-back / wing-back,UNK,UNK
1378992,63,80296,G,1.0,1.0,GK,goalkeeper,L,deep
1378992,63,19201,D,2.0,4.0,FB,full-back / wing-back,L,high
1378992,63,19321,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378992,63,64003,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378992,63,47969,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378992,63,18901,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1378992,63,129142,M,3.0,2.0,DM,defensive midfielder,C,deep
1378992,63,177665,M,3.0,1.0,DM,defensive midfielder,C,deep
1378992,63,19329,F,4.0,3.0,W,wide forward / winger,R,mid
1378992,63,19461,F,4.0,2.0,W,wide forward / winger,R,deep
1378992,63,162128,F,4.0,1.0,W,wide forward / winger,R,deep
1378992,63,18766,F,,,W,wide forward / winger,UNK,UNK
1378992,63,250,F,,,W,wide forward / winger,UNK,UNK
1378992,63,50739,M,,,CM,central / attacking midfielder,UNK,UNK
1378992,63,833,D,,,FB,full-back / wing-back,UNK,UNK
1378992,63,48389,F,,,W,wide forward / winger,UNK,UNK
1378992,63,19128,F,,,W,wide forward / winger,UNK,UNK
1378992,63,1408,D,,,FB,full-back / wing-back,UNK,UNK
1378992,63,19760,D,,,FB,full-back / wing-back,UNK,UNK
1378992,63,18885,G,,,GK,goalkeeper,UNK,UNK
1378992,34,18911,G,1.0,1.0,GK,goalkeeper,L,deep
1378992,34,169,D,2.0,5.0,FB,full-back / wing-back,L,high
1378992,34,2806,D,2.0,4.0,FB,full-back / wing-back,L,high
1378992,34,38734,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378992,34,18961,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378992,34,158694,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378992,34,10135,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1378992,34,31146,M,3.0,2.0,DM,defensive midfielder,C,deep
1378992,34,19192,M,3.0,1.0,DM,defensive midfielder,C,deep
1378992,34,19163,F,4.0,2.0,W,wide forward / winger,R,deep
1378992,34,315237,F,4.0,1.0,W,wide forward / winger,R,deep
1378992,34,284492,D,,,FB,full-back / wing-back,UNK,UNK
1378992,34,18894,D,,,FB,full-back / wing-back,UNK,UNK
1378992,34,18778,M,,,CM,central / attacking midfielder,UNK,UNK
1378992,34,163189,D,,,FB,full-back / wing-back,UNK,UNK
1378992,34,2855,D,,,FB,full-back / wing-back,UNK,UNK
1378992,34,153430,F,,,W,wide forward / winger,UNK,UNK
1378992,34,1463,M,,,CM,central / attacking midfielder,UNK,UNK
1378992,34,20355,G,,,GK,goalkeeper,UNK,UNK
1378992,34,328105,M,,,CM,central / attacking midfielder,UNK,UNK
1378990,51,129058,G,1.0,1.0,GK,goalkeeper,L,deep
1378990,51,537,D,2.0,4.0,FB,full-back / wing-back,L,high
1378990,51,38695,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378990,51,18963,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378990,51,162007,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378990,51,356041,M,3.0,2.0,DM,defensive midfielder,C,deep
1378990,51,305730,M,3.0,1.0,DM,defensive midfielder,C,deep
1378990,51,383685,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1378990,51,278370,M,4.0,2.0,DM,defensive midfielder,R,deep
1378990,51,106835,M,4.0,1.0,DM,defensive midfielder,R,deep
1378990,51,1469,F,5.0,1.0,W,wide forward / winger,R,deep
1378990,51,18960,G,,,GK,goalkeeper,UNK,UNK
1378990,51,328225,M,,,CM,central / attacking midfielder,UNK,UNK
1378990,51,90590,F,,,W,wide forward / winger,UNK,UNK
1378990,51,296,M,,,CM,central / attacking midfielder,UNK,UNK
1378990,51,22160,D,,,FB,full-back / wing-back,UNK,UNK
1378990,51,1361,D,,,FB,full-back / wing-back,UNK,UNK
1378990,51,265820,M,,,CM,central / attacking midfielder,UNK,UNK
1378990,51,19030,M,,,CM,central / attacking midfielder,UNK,UNK
1378990,51,342063,D,,,FB,full-back / wing-back,UNK,UNK
1378990,50,162489,G,1.0,1.0,GK,goalkeeper,L,deep
1378990,50,41621,D,2.0,4.0,FB,full-back / wing-back,L,high
1378990,50,626,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378990,50,360114,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378990,50,21138,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378990,50,636,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1378990,50,44,M,3.0,2.0,DM,defensive midfielder,C,deep
1378990,50,36902,M,3.0,1.0,DM,defensive midfielder,C,deep
1378990,50,278133,F,4.0,3.0,W,wide forward / winger,R,mid
1378990,50,1100,F,4.0,2.0,W,wide forward / winger,R,deep
1378990,50,81573,F,4.0,1.0,W,wide forward / winger,R,deep
1378990,50,617,G,,,GK,goalkeeper,UNK,UNK
1378990,50,567,D,,,FB,full-back / wing-back,UNK,UNK
1378990,50,18861,D,,,FB,full-back / wing-back,UNK,UNK
1378990,50,1422,F,,,W,wide forward / winger,UNK,UNK
1378990,50,161933,M,,,CM,central / attacking midfielder,UNK,UNK
1378990,50,633,M,,,CM,central / attacking midfielder,UNK,UNK
1378990,50,5,D,,,FB,full-back / wing-back,UNK,UNK
1378990,50,307123,M,,,CM,central / attacking midfielder,UNK,UNK
1378990,50,284230,D,,,FB,full-back / wing-back,UNK,UNK
1378995,65,2919,G,1.0,1.0,GK,goalkeeper,L,deep
1378995,65,2771,D,2.0,4.0,FB,full-back / wing-back,L,high
1378995,65,2817,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378995,65,363695,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378995,65,138780,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378995,65,22149,M,3.0,2.0,DM,defensive midfielder,C,deep
1378995,65,138908,M,3.0,1.0,DM,defensive midfielder,C,deep
1378995,65,48648,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1378995,65,18746,M,4.0,2.0,DM,defensive midfielder,R,deep
1378995,65,2298,M,4.0,1.0,DM,defensive midfielder,R,deep
1378995,65,18931,F,5.0,1.0,W,wide forward / winger,R,deep
1378995,65,18933,G,,,GK,goalkeeper,UNK,UNK
1378995,65,67943,D,,,FB,full-back / wing-back,UNK,UNK
1378995,65,47522,M,,,CM,central / attacking midfielder,UNK,UNK
1378995,65,147831,F,,,W,wide forward / winger,UNK,UNK
1378995,65,9366,F,,,W,wide forward / winger,UNK,UNK
1378995,65,284428,F,,,W,wide forward / winger,UNK,UNK
1378995,65,19305,M,,,CM,central / attacking midfielder,UNK,UNK
1378995,65,158697,M,,,CM,central / attacking midfielder,UNK,UNK
1378995,65,18739,D,,,FB,full-back / wing-back,UNK,UNK
1378995,48,15870,G,1.0,1.0,GK,goalkeeper,L,deep
1378995,48,171,D,2.0,4.0,FB,full-back / wing-back,L,high
1378995,48,1445,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378995,48,18744,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378995,48,409303,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378995,48,1243,M,3.0,2.0,DM,defensive midfielder,C,deep
1378995,48,2938,M,3.0,1.0,DM,defensive midfielder,C,deep
1378995,48,19428,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1378995,48,1646,M,4.0,2.0,DM,defensive midfielder,R,deep
1378995,48,336585,M,4.0,1.0,DM,defensive midfielder,R,deep
1378995,48,25391,F,5.0,1.0,W,wide forward / winger,R,deep
1378995,48,253,G,,,GK,goalkeeper,UNK,UNK
1378995,48,37724,F,,,W,wide forward / winger,UNK,UNK
1378995,48,2939,F,,,W,wide forward / winger,UNK,UNK
1378995,48,2476,M,,,CM,central / attacking midfielder,UNK,UNK
1378995,48,138,D,,,FB,full-back / wing-back,UNK,UNK
1378995,48,18846,D,,,FB,full-back / wing-back,UNK,UNK
1378995,48,327730,D,,,FB,full-back / wing-back,UNK,UNK
1378995,48,284446,M,,,CM,central / attacking midfielder,UNK,UNK
1378995,48,68466,M,,,CM,central / attacking midfielder,UNK,UNK
1378993,40,280,G,1.0,1.0,GK,goalkeeper,L,deep
1378993,40,1096,D,2.0,4.0,FB,full-back / wing-back,L,high
1378993,40,1145,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378993,40,290,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378993,40,206254,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378993,40,542,M,3.0,2.0,DM,defensive midfielder,C,deep
1378993,40,6716,M,3.0,1.0,DM,defensive midfielder,C,deep
1378993,40,306,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1378993,40,203224,M,4.0,2.0,DM,defensive midfielder,R,deep
1378993,40,247,M,4.0,1.0,DM,defensive midfielder,R,deep
1378993,40,174565,F,5.0,1.0,W,wide forward / winger,R,deep
1378993,40,24760,G,,,GK,goalkeeper,UNK,UNK
1378993,40,284,D,,,FB,full-back / wing-back,UNK,UNK
1378993,40,8500,M,,,CM,central / attacking midfielder,UNK,UNK
1378993,40,180317,D,,,FB,full-back / wing-back,UNK,UNK
1378993,40,30410,F,,,W,wide forward / winger,UNK,UNK
1378993,40,293,M,,,CM,central / attacking midfielder,UNK,UNK
1378993,40,19035,M,,,CM,central / attacking midfielder,UNK,UNK
1378993,40,289,D,,,FB,full-back / wing-back,UNK,UNK
1378993,40,452685,F,,,W,wide forward / winger,UNK,UNK
1378993,42,19465,G,1.0,1.0,GK,goalkeeper,L,deep
1378993,42,38746,D,2.0,4.0,FB,full-back / wing-back,L,high
1378993,42,22090,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378993,42,22224,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378993,42,157052,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378993,42,47311,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1378993,42,47315,M,3.0,2.0,DM,defensive midfielder,C,deep
1378993,42,2937,M,3.0,1.0,DM,defensive midfielder,C,deep
1378993,42,136723,F,4.0,3.0,W,wide forward / winger,R,mid
1378993,42,18979,F,4.0,2.0,W,wide forward / winger,R,deep
1378993,42,127769,F,4.0,1.0,W,wide forward / winger,R,deep
1378993,42,2273,G,,,GK,goalkeeper,UNK,UNK
1378993,42,333682,D,,,FB,full-back / wing-back,UNK,UNK
1378993,42,37127,M,,,CM,central / attacking midfielder,UNK,UNK
1378993,42,19586,M,,,CM,central / attacking midfielder,UNK,UNK
1378993,42,1946,F,,,W,wide forward / winger,UNK,UNK
1378993,42,313236,M,,,CM,central / attacking midfielder,UNK,UNK
1378993,42,313245,D,,,FB,full-back / wing-back,UNK,UNK
1378993,42,442044,M,,,CM,central / attacking midfielder,UNK,UNK
1378993,42,457731,F,,,W,wide forward / winger,UNK,UNK
1378989,66,36878,G,1.0,1.0,GK,goalkeeper,L,deep
1378989,66,19298,D,2.0,4.0,FB,full-back / wing-back,L,high
1378989,66,19354,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378989,66,19179,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378989,66,138816,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378989,66,19191,M,3.0,2.0,DM,defensive midfielder,C,deep
1378989,66,2926,M,3.0,1.0,DM,defensive midfielder,C,deep
1378989,66,249,M,4.0,3.0,CM,central / attacking midfielder,R,mid
1378989,66,19170,M,4.0,2.0,DM,defensive midfielder,R,deep
1378989,66,137303,M,4.0,1.0,DM,defensive midfielder,R,deep
1378989,66,19366,F,5.0,1.0,W,wide forward / winger,R,deep
1378989,66,19071,M,,,CM,central / attacking midfielder,UNK,UNK
1378989,66,2724,D,,,FB,full-back / wing-back,UNK,UNK
1378989,66,46815,D,,,FB,full-back / wing-back,UNK,UNK
1378989,66,360268,M,,,CM,central / attacking midfielder,UNK,UNK
1378989,66,284457,D,,,FB,full-back / wing-back,UNK,UNK
1378989,66,546703,,,,UNK,unknown,UNK,UNK
1378989,66,398004,G,,,GK,goalkeeper,UNK,UNK
1378989,66,453101,M,,,CM,central / attacking midfielder,UNK,UNK
1378989,66,308843,D,,,FB,full-back / wing-back,UNK,UNK
1378989,52,19088,G,1.0,1.0,GK,goalkeeper,L,deep
1378989,52,126949,D,2.0,3.0,FB,full-back / wing-back,L,mid
1378989,52,20995,D,2.0,2.0,FB,full-back / wing-back,L,deep
1378989,52,67971,D,2.0,1.0,FB,full-back / wing-back,L,deep
1378989,52,13736,M,3.0,4.0,CM,central / attacking midfielder,C,high
1378989,52,288102,M,3.0,3.0,CM,central / attacking midfielder,C,mid
1378989,52,18806,M,3.0,2.0,DM,defensive midfielder,C,deep
1378989,52,182201,M,3.0,1.0,DM,defensive midfielder,C,deep
