player_id,team_id,role,player_name,minutes_total,games,shots_total,shots_on,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_total,duels_won,tackles,dribbles,avg_minutes,shots_total_per90,shots_on_per90,fouls_committed_per90,fouls_drawn_per90,yellow_cards_per90,red_cards_per90,duels_total_per90,duels_won_per90,tackles_per90,dribbles_per90
182201,52,UNK,Tyrick Mitchell,270.0,3,0.0,0.0,0.0,0.0,1,0,25.0,16.0,14.0,2.0,90.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,8.333333333333334,5.333333333333333,4.666666666666667,0.6666666666666666
22157,52,UNK,Walter Benítez,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18806,52,UNK,Will Hughes,231.0,3,2.0,0.0,5.0,4.0,3,0,18.0,8.0,4.0,1.0,77.0,0.7792207792207793,0.0,1.948051948051948,1.5584415584415585,1.1688311688311688,0.0,7.012987012987013,3.116883116883117,1.5584415584415585,0.38961038961038963
184226,52,UNK,Yéremy Pino,19.0,1,0.0,0.0,3.0,1.0,0,0,7.0,3.0,0.0,2.0,19.0,0.0,0.0,14.210526315789474,4.7368421052631575,0.0,0.0,33.1578947368421,14.210526315789474,0.0,9.473684210526315
44871,55,UNK,Aaron Hickey,20.0,2,0.0,0.0,1.0,2.0,1,0,8.0,6.0,3.0,0.0,10.0,0.0,0.0,4.5,9.0,4.5,0.0,36.0,27.0,13.5,0.0
319517,55,UNK,Antoni Milambo,45.0,1,0.0,0.0,0.0,0.0,0,0,4.0,4.0,2.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,0.0
430827,55,UNK,Benjamin Arthur,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,55,UNK,Caoimhin Kelleher,270.0,3,0.0,0.0,0.0,0.0,1,0,2.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
284797,55,UNK,Dango Ouattara,174.0,2,3.0,3.0,5.0,3.0,0,0,29.0,13.0,4.0,8.0,87.0,1.5517241379310345,1.5517241379310345,2.586206896551724,1.5517241379310345,0.0,0.0,15.0,6.724137931034483,2.0689655172413794,4.137931034482759
19789,55,UNK,Ethan Pinnock,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153066,55,UNK,Fabio Carvalho,100.0,2,1.0,0.0,0.0,0.0,0,0,9.0,3.0,3.0,2.0,50.0,0.9,0.0,0.0,0.0,0.0,0.0,8.1,2.7,2.7,1.8
15799,55,UNK,Frank Onyeka,63.0,3,0.0,0.0,2.0,3.0,0,0,11.0,5.0,1.0,2.0,21.0,0.0,0.0,2.857142857142857,4.285714285714286,0.0,0.0,15.714285714285714,7.142857142857143,1.4285714285714286,2.857142857142857
61742,55,UNK,Hákon Rafn Valdimarsson,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196156,55,UNK,Igor Thiago,270.0,3,4.0,2.0,9.0,0.0,1,0,53.0,18.0,3.0,5.0,90.0,1.3333333333333333,0.6666666666666666,3.0,0.0,0.3333333333333333,0.0,17.666666666666668,6.0,1.0,1.6666666666666667
292,55,UNK,Jordan Henderson,162.0,3,0.0,0.0,3.0,1.0,0,0,10.0,3.0,2.0,1.0,54.0,0.0,0.0,1.6666666666666667,0.5555555555555556,0.0,0.0,5.555555555555555,1.6666666666666667,1.1111111111111112,0.5555555555555556
106725,55,UNK,Keane Lewis-Potter,231.0,3,2.0,0.0,1.0,3.0,0,0,22.0,11.0,5.0,3.0,77.0,0.7792207792207793,0.0,0.38961038961038963,1.1688311688311688,0.0,0.0,8.571428571428571,4.285714285714286,1.948051948051948,1.1688311688311688
178077,55,UNK,Kevin Schade,213.0,3,3.0,1.0,2.0,2.0,0,0,37.0,16.0,5.0,5.0,71.0,1.267605633802817,0.4225352112676056,0.8450704225352113,0.8450704225352113,0.0,0.0,15.633802816901408,6.76056338028169,2.112676056338028,2.112676056338028
1119,55,UNK,Kristoffer Ajer,11.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15745,55,UNK,Mads Roerslev,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47438,55,UNK,Mathias Jensen,81.0,2,1.0,0.0,0.0,0.0,0,0,5.0,4.0,3.0,0.0,40.5,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,5.555555555555555,4.444444444444445,3.3333333333333335,0.0
342022,55,UNK,Michael Kayode,265.0,3,0.0,0.0,3.0,1.0,0,0,24.0,15.0,8.0,6.0,88.33333333333333,0.0,0.0,1.0188679245283019,0.33962264150943394,0.0,0.0,8.150943396226415,5.09433962264151,2.7169811320754715,2.0377358490566038
15908,55,UNK,Mikkel Damsgaard,180.0,2,1.0,0.0,2.0,3.0,0,0,25.0,10.0,4.0,7.0,90.0,0.5,0.0,1.0,1.5,0.0,0.0,12.5,5.0,2.0,3.5
180308,55,UNK,Myles Peart-Harris,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19495,55,UNK,Nathan Collins,270.0,3,0.0,0.0,3.0,4.0,1,0,20.0,12.0,2.0,0.0,90.0,0.0,0.0,1.0,1.3333333333333333,0.3333333333333333,0.0,6.666666666666667,4.0,0.6666666666666666,0.0
19346,55,UNK,Rico Henry,118.0,3,0.0,0.0,1.0,1.0,1,0,10.0,7.0,2.0,4.0,39.333333333333336,0.0,0.0,0.7627118644067796,0.7627118644067796,0.7627118644067796,0.0,7.627118644067797,5.338983050847458,1.5254237288135593,3.0508474576271185
36922,55,UNK,Sepp van den Berg,270.0,3,1.0,1.0,1.0,1.0,0,0,24.0,14.0,2.0,0.0,90.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,8.0,4.666666666666667,0.6666666666666666,0.0
263538,55,UNK,Yehor Yarmolyuk,259.0,3,3.0,2.0,5.0,0.0,0,0,25.0,10.0,7.0,5.0,86.33333333333333,1.0424710424710424,0.694980694980695,1.7374517374517375,0.0,0.0,0.0,8.687258687258687,3.474903474903475,2.4324324324324325,1.7374517374517375
177665,63,UNK,Anton Stach,270.0,3,5.0,1.0,6.0,5.0,0,0,25.0,15.0,6.0,4.0,90.0,1.6666666666666667,0.3333333333333333,2.0,1.6666666666666667,0.0,0.0,8.333333333333334,5.0,2.0,1.3333333333333333
